1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.03033652,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.06578471,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.274567,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2781945,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2814149,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2846261,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2875575,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2906815,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2942508,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.2986064,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3023428,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.306297,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3482538,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3526699,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3599637,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3633158,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3912906,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.3946284,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.429271,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4337144,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4663356,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4693809,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4983622,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5293629,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5336062,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.567373,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5719224,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6033874,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6405181,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6438754,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6774637,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6816773,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7124614,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7155107,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7446065,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7777968,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7825145,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8145809,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8177665,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8505708,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8539611,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.887981,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8921085,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.9239377,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.9576201,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.9618805,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.9926658,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),0.9964324,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.028711,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.032824,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.0637,0.02,999
1017.02,1.05,810.6976,(0.2, 0.0, 1.0),1.097747,0.02,999
1017.02,1.05,810.6976,(0.2, 0.0, 1.0),1.101551,0.02,999
1017.02,1.05,810.6976,(0.2, 0.0, 1.0),1.132769,0.02,999
1017.02,1.05,810.6976,(0.2, 0.0, 1.0),1.13659,0.02,999
1017.02,1.05,810.6976,(0.2, 0.0, 1.0),1.165997,0.02,999
1017.02,1.05,810.6976,(0.2, 0.0, 1.0),1.177973,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.206074,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.209671,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.238855,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.273123,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.276775,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.305418,0.02,999
1017.02,1.05,810.6976,(0.1, 0.0, 1.0),1.309381,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.341577,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.373525,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.377472,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.408638,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.413102,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.4459,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),1.450989,0.02,999
1017.02,1.05,810.6991,(-0.1, 0.0, 1.0),1.483105,0.02,999
1017.02,1.05,810.705,(-0.1, 0.0, 1.0),1.51447,0.02,999
1017.02,1.05,810.711,(-0.1, 0.0, 1.0),1.519348,0.02,999
1017.019,1.05,810.7231,(-0.1, 0.0, 1.0),1.550084,0.02,999
1017.018,1.05,810.7352,(-0.1, 0.0, 1.0),1.554591,0.02,999
1017.017,1.05,810.7552,(-0.1, 0.0, 1.0),1.585575,0.02,999
1017.016,1.05,810.7768,(-0.1, 0.0, 1.0),1.591328,0.02,999
1017.015,1.05,810.8063,(-0.1, 0.0, 1.0),1.623778,0.02,999
1017.013,1.05,810.8401,(-0.1, 0.0, 1.0),1.628866,0.02,999
1017.011,1.05,810.8818,(-0.1, 0.0, 1.0),1.659275,0.02,999
1017.008,1.05,810.9316,(-0.1, 0.0, 1.0),1.691852,0.02,999
1017.005,1.05,810.9893,(-0.1, 0.0, 1.0),1.696541,0.02,999
1017.002,1.05,811.0549,(-0.1, 0.0, 1.0),1.725917,0.02,999
1016.998,1.05,811.1286,(-0.1, 0.0, 1.0),1.738383,0.02,999
1016.993,1.05,811.2102,(-0.1, 0.0, 1.0),1.765741,0.02,999
1016.989,1.05,811.2998,(-0.1, 0.0, 1.0),1.770622,0.02,999
1016.984,1.05,811.3974,(-0.1, 0.0, 1.0),1.802198,0.02,999
1016.978,1.05,811.503,(-0.1, 0.0, 1.0),1.83344,0.02,999
1016.972,1.05,811.6165,(-0.1, 0.0, 1.0),1.8391,0.02,999
1016.966,1.05,811.7364,(-0.1, 0.0, 1.0),1.874135,0.02,999
1016.96,1.05,811.8562,(-0.1, 0.0, 1.0),1.878795,0.02,999
1016.953,1.05,811.976,(-0.1, 0.0, 1.0),1.908711,0.02,999
1016.947,1.05,812.0959,(-0.1, 0.0, 1.0),1.914156,0.02,999
1016.941,1.05,812.2157,(0.0, 0.0, 1.0),1.944959,0.02,999
1016.935,1.05,812.3356,(0.0, 0.0, 1.0),1.949832,0.02,999
1016.931,1.05,812.4555,(0.0, 0.0, 1.0),1.982206,0.02,999
1016.931,1.04281,812.5755,(0.0, 0.0, 1.0),2.013939,0.02,999
1016.931,1.05,812.6944,(0.0, 0.0, 1.0),2.019188,0.02,999
1016.931,1.05,812.8139,(0.0, 0.0, 1.0),2.052514,0.02,999
1016.931,1.05,812.9339,(0.0, 0.0, 1.0),2.057482,0.02,999
1016.931,1.05,813.0539,(0.0, 0.0, 1.0),2.090107,0.02,999
1016.931,1.05,813.1739,(0.0, 0.0, 1.0),2.095353,0.02,999
1016.931,1.05,813.2939,(0.0, 0.0, 1.0),2.126568,0.02,999
1016.931,1.05,813.4139,(0.0, 0.0, 1.0),2.132401,0.02,999
1016.931,1.05,813.5339,(0.0, 0.0, 1.0),2.165866,0.02,999
1016.931,1.05,813.6539,(0.0, 0.0, 1.0),2.171525,0.02,999
1016.931,1.05,813.7739,(0.0, 0.0, 1.0),2.205162,0.02,999
1016.931,1.045177,813.8939,(0.0, 0.0, 1.0),2.209997,0.02,999
1016.931,1.05,814.0132,(0.0, 0.0, 1.0),2.239975,0.02,999
1016.931,1.05,814.133,(0.0, 0.0, 1.0),2.273802,0.02,999
1016.931,1.05,814.253,(0.0, 0.0, 1.0),2.286488,0.02,999
1016.931,1.05,814.373,(0.0, 0.0, 1.0),2.317339,0.02,999
1016.931,1.05,814.493,(0.0, 0.0, 1.0),2.322176,0.02,999
1016.931,1.05,814.613,(0.0, 0.0, 1.0),2.352071,0.02,999
1016.931,1.05,814.733,(0.0, 0.0, 1.0),2.357626,0.02,999
1016.931,1.05,814.853,(0.0, 0.0, 1.0),2.389831,0.02,999
1016.931,1.05,814.973,(0.0, 0.0, 1.0),2.395444,0.02,999
1016.931,1.05,815.093,(0.0, 0.0, 1.0),2.427382,0.02,999
1016.931,1.05,815.213,(0.0, 0.0, 1.0),2.433208,0.02,999
1016.931,1.05,815.3329,(0.0, 0.0, 1.0),2.46675,0.02,999
1016.931,1.05,815.453,(0.0, 0.0, 1.0),2.473247,0.02,999
1016.931,1.05,815.573,(0.0, 0.0, 1.0),2.50459,0.02,999
1016.931,1.05,815.693,(0.0, 0.0, 1.0),2.509613,0.02,999
