1017.02,1.184152,810.6976,(0.0, 0.0, 1.0),0.03377749,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.05157395,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5599513,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5630041,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5658156,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5683803,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.571916,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5748382,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5776292,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5804448,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5832347,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5860736,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5888731,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5917013,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5945322,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5973631,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6001684,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6029344,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6818251,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6847627,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6926757,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6953179,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6978534,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7005128,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7571836,0.02,999
