1017.02,1.184152,810.6976,(0.0, 0.0, 1.0),0.03441381,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.05294581,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4680958,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4711794,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4739368,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4767204,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4794909,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.482185,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4847998,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4874774,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4904646,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4931844,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4959423,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.4987744,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5014668,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5041968,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5069497,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5099414,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5901812,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5930115,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.5963482,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6039978,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6068247,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6099459,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6622354,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6651508,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6683136,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.6710527,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7289158,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7319297,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7351461,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7877367,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7910619,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.7944311,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8428702,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8460308,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.8494769,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.9127316,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.916078,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.9196245,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.9676964,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.9710759,0.02,999
1017.02,1.05,810.6976,(0.0, 0.0, 1.0),0.9745306,0.02,999
